"illustrations","key","word","corrAnsw","trial_type","cues","illustration_loop.thisRepN","illustration_loop.thisTrialN","illustration_loop.thisN","illustration_loop.thisIndex","repeat_practice.thisRepN","repeat_practice.thisTrialN","repeat_practice.thisN","repeat_practice.thisIndex","trials_2.thisRepN","trials_2.thisTrialN","trials_2.thisN","trials_2.thisIndex","ongoing_task_loop.thisRepN","ongoing_task_loop.thisTrialN","ongoing_task_loop.thisN","ongoing_task_loop.thisIndex","loop_cues.thisRepN","loop_cues.thisTrialN","loop_cues.thisN","loop_cues.thisIndex","loop_cues2.thisRepN","loop_cues2.thisTrialN","loop_cues2.thisN","loop_cues2.thisIndex","trials.thisRepN","trials.thisTrialN","trials.thisN","trials.thisIndex","PM_task_loop.thisRepN","PM_task_loop.thisTrialN","PM_task_loop.thisN","PM_task_loop.thisIndex","recog_task_loop.thisRepN","recog_task_loop.thisTrialN","recog_task_loop.thisN","recog_task_loop.thisIndex","slider_mood.response","slider_mood.rt","slider_arousal.response","slider_arousal.rt","key_resp_6.keys","key_resp_6.corr","key_resp_6.rt","key_resp_6.rtFirst","key_resp_4.keys","key_resp_4.rt","key_resp_7.keys","key_resp_7.rt","key_resp_ongoing.keys","key_resp_ongoing.rt","key_resp_ongoing.corr","key_resp_ongoing.rtFirst","key_resp_PM.keys","key_resp_PM.corr","key_resp_PM.rt","key_resp_PM.lenient","key_resp_PM.rtFirst","key_resp_recognition.keys","key_resp_recognition.rt","key_resp_recognition.corr","key_resp_recognition.rtFirst","participant","session","expName","psychopyVersion","frameRate","X"
"","","flower","l","No","",NA,NA,NA,NA,1,0,1,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.9338265999685973]",1.9338265999686,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","hard","l","No","",NA,NA,NA,NA,1,0,1,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","flower","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[8.549995254725218e-05]",8.54999525472522e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","computer","l","No","",NA,NA,NA,NA,1,0,1,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l', 'd']",1,"[8.639995940029621e-05, 1.0003439000574872]",8.63999594002962e-05,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","museum","l","No","",NA,NA,NA,NA,1,0,1,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.6504754999186844]",1.65047549991868,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","computer","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.2670072000473738]",1.26700720004737,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","art","l","No","",NA,NA,NA,NA,1,0,1,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","museum","l","No","",NA,NA,NA,NA,1,0,1,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.650546899996698]",1.6505468999967,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","art","d","HIT","",NA,NA,NA,NA,1,0,1,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.2679849000414833]",1.26798490004148,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","danger","l","No","",NA,NA,NA,NA,1,0,1,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.283788500004448]",1.28378850000445,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","","","","",NA,NA,NA,NA,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"y",23.1130565000931,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","ship","l","No","",NA,NA,NA,NA,2,0,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,"",NA,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","hard","l","No","",NA,NA,NA,NA,2,0,2,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.834004299947992]",0.834004299947992,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","ship","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[1.067034500068985]",1.06703450006898,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","board","l","No","",NA,NA,NA,NA,2,0,2,0,0,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[0.9839750999817625]",0.983975099981762,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","danger","l","No","",NA,NA,NA,NA,2,0,2,0,0,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[0.9173604999668896]",0.91736049996689,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","board","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",1,"[0.933871699962765]",0.933871699962765,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","flower","l","No","",NA,NA,NA,NA,2,0,2,0,0,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[0.9837683000368997]",0.9837683000369,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","hard","l","No","",NA,NA,NA,NA,2,0,2,0,0,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.0671422999585047]",1.0671422999585,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","flower","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,8,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.5170548999449238]",1.51705489994492,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","computer","l","No","",NA,NA,NA,NA,2,0,2,0,0,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.3004529000027105]",1.30045290000271,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","museum","l","No","",NA,NA,NA,NA,2,0,2,0,0,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.799765200004913]",1.79976520000491,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","computer","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[0.7334292000159621]",0.733429200015962,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","art","l","No","",NA,NA,NA,NA,2,0,2,0,0,12,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.733782000024803]",1.7337820000248,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","museum","l","No","",NA,NA,NA,NA,2,0,2,0,0,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",1,"[1.1343560999957845]",1.13435609999578,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","art","d","HIT","",NA,NA,NA,NA,2,0,2,0,0,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['l']",0,"[1.2170357999857515]",1.21703579998575,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","danger","l","No","",NA,NA,NA,NA,2,0,2,0,0,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"['d']",0,"[1.4341294000623748]",1.43412940006237,"",NA,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
"","","","","","",NA,NA,NA,NA,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"y",50.011446999968,"",NA,"","",NA,NA,"",NA,"","",NA,"","",NA,NA,146,2,"PM","3.0.6",59.9849077940101,NA
